Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
10,0.25,7,0.74,0.33,7,0.49,76.8606695671
10,0.25,7,0.74,0.33,7,0.49,75.4523972739
10,0.25,7,0.74,0.33,7,0.51,72.668357345
10,0.25,7,0.74,0.33,7,0.51,76.6332840296
10,0.25,7,0.74,0.33,7,0.51,71.7061158433
10,0.25,7,0.74,0.33,7,0.51,78.3226564353
10,0.25,7,0.74,0.33,7,0.51,74.0128367571
10,0.25,7,0.74,0.35,7,0.49,75.1321828698
10,0.25,7,0.74,0.35,7,0.49,75.3450232765
10,0.25,7,0.74,0.35,7,0.49,70.1852192777
10,0.25,7,0.74,0.35,7,0.49,71.6912129528
10,0.25,7,0.74,0.35,7,0.49,76.1439158255
10,0.25,7,0.74,0.35,7,0.51,73.2739749307
10,0.25,7,0.74,0.35,7,0.51,75.5219421608
10,0.25,7,0.74,0.35,7,0.51,77.0056309352
10,0.25,7,0.74,0.35,7,0.51,74.4856157678
10,0.25,7,0.74,0.35,7,0.51,75.660205808
20,0.23,7,0.72,0.33,7,0.49,59.3920761748
20,0.23,7,0.72,0.33,7,0.49,63.0314782744
20,0.23,7,0.72,0.33,7,0.49,63.4255555703
20,0.23,7,0.72,0.33,7,0.49,61.6515837629
20,0.23,7,0.72,0.33,7,0.49,56.5859667167
20,0.23,7,0.72,0.33,7,0.51,63.9308838156
20,0.23,7,0.72,0.33,7,0.51,59.4960938348
20,0.23,7,0.72,0.33,7,0.51,65.8061233353
20,0.23,7,0.72,0.33,7,0.51,62.8515590708
20,0.23,7,0.72,0.33,7,0.51,61.800006062
20,0.23,7,0.72,0.35,7,0.49,64.5326171365
20,0.23,7,0.72,0.35,7,0.49,61.3087262834
20,0.23,7,0.72,0.35,7,0.49,63.2559755641
20,0.23,7,0.72,0.35,7,0.49,63.9340701512
20,0.23,7,0.72,0.35,7,0.49,61.1306510073
20,0.23,7,0.72,0.35,7,0.51,58.9902900028
20,0.23,7,0.72,0.35,7,0.51,59.5737143487
20,0.23,7,0.72,0.35,7,0.51,67.828828334
20,0.23,7,0.72,0.35,7,0.51,57.4640513102
20,0.23,7,0.72,0.35,7,0.51,55.0864763195
20,0.23,7,0.74,0.33,7,0.49,68.4126366546
20,0.23,7,0.74,0.33,7,0.49,63.7234387025
20,0.23,7,0.74,0.33,7,0.49,59.3174474911
20,0.23,7,0.74,0.33,7,0.49,65.047513677
20,0.23,7,0.74,0.33,7,0.49,63.8617177155
20,0.23,7,0.74,0.33,7,0.51,59.8800996609
20,0.23,7,0.74,0.33,7,0.51,61.0981184406
20,0.23,7,0.74,0.33,7,0.51,60.5256114298
20,0.23,7,0.74,0.33,7,0.51,60.1526426632
20,0.23,7,0.74,0.33,7,0.51,59.3700690916
20,0.23,7,0.74,0.35,7,0.49,61.5002286269
20,0.23,7,0.74,0.35,7,0.49,55.3115582759
20,0.23,7,0.74,0.35,7,0.49,65.1160712568
20,0.23,7,0.74,0.35,7,0.49,62.4004071979
20,0.23,7,0.74,0.35,7,0.49,64.3339515482
20,0.23,7,0.74,0.35,7,0.51,59.8131775528
20,0.23,7,0.74,0.35,7,0.51,57.2693743418
20,0.23,7,0.74,0.35,7,0.51,65.5890116498
20,0.23,7,0.74,0.35,7,0.51,64.8762518988
20,0.23,7,0.74,0.35,7,0.51,61.738337793
20,0.25,7,0.72,0.33,7,0.49,61.7154045707
20,0.25,7,0.72,0.33,7,0.49,63.0168809128
20,0.25,7,0.72,0.33,7,0.49,59.3834419647
20,0.25,7,0.72,0.33,7,0.49,61.735571515
20,0.25,7,0.72,0.33,7,0.49,63.6847568632
20,0.25,7,0.72,0.33,7,0.51,61.8479087964
20,0.25,7,0.72,0.33,7,0.51,64.0070924009
20,0.25,7,0.72,0.33,7,0.51,57.1035682846
20,0.25,7,0.72,0.33,7,0.51,66.0221307294
20,0.25,7,0.72,0.33,7,0.51,62.3140375745
20,0.25,7,0.72,0.35,7,0.49,57.0310383999
20,0.25,7,0.72,0.35,7,0.49,58.2272594689
20,0.25,7,0.72,0.35,7,0.49,61.5668313909
20,0.25,7,0.72,0.35,7,0.49,54.333397313
20,0.25,7,0.72,0.35,7,0.49,63.2058429377
20,0.25,7,0.72,0.35,7,0.51,60.4708460866
20,0.25,7,0.72,0.35,7,0.51,59.7215306698
20,0.25,7,0.72,0.35,7,0.51,59.6502385853
20,0.25,7,0.72,0.35,7,0.51,63.4369381911
20,0.25,7,0.72,0.35,7,0.51,63.839010449
20,0.25,7,0.74,0.33,7,0.49,65.4282425513
20,0.25,7,0.74,0.33,7,0.49,58.8201497611
20,0.25,7,0.74,0.33,7,0.49,61.8735029894
20,0.25,7,0.74,0.33,7,0.49,60.6812145555
20,0.25,7,0.74,0.33,7,0.49,59.9276173803
20,0.25,7,0.74,0.33,7,0.51,62.0455487401
20,0.25,7,0.74,0.33,7,0.51,57.4518728316
20,0.25,7,0.74,0.33,7,0.51,58.9045078115
20,0.25,7,0.74,0.33,7,0.51,57.9230688181
20,0.25,7,0.74,0.33,7,0.51,61.0175072049
20,0.25,7,0.74,0.35,7,0.49,64.097971993
20,0.25,7,0.74,0.35,7,0.49,67.8036225835
20,0.25,7,0.74,0.35,7,0.49,59.7473301419
20,0.25,7,0.74,0.35,7,0.49,64.8669326657
20,0.25,7,0.74,0.35,7,0.49,64.0231934207
20,0.25,7,0.74,0.35,7,0.51,64.785196954
20,0.25,7,0.74,0.35,7,0.51,58.9087465284
20,0.25,7,0.74,0.35,7,0.51,62.4572379611
20,0.25,7,0.74,0.35,7,0.51,65.72929203
20,0.25,7,0.74,0.35,7,0.51,65.5678083956
30,0.23,7,0.72,0.33,7,0.49,51.2461000039
30,0.23,7,0.72,0.33,7,0.49,60.2607322684
30,0.23,7,0.72,0.33,7,0.49,58.7728660941
30,0.23,7,0.72,0.33,7,0.49,58.2697536513
30,0.23,7,0.72,0.33,7,0.49,59.0335000355
30,0.23,7,0.72,0.33,7,0.51,55.9108581691
30,0.23,7,0.72,0.33,7,0.51,58.8167345666
30,0.23,7,0.72,0.33,7,0.51,50.5879840252
30,0.23,7,0.72,0.33,7,0.51,53.135973377
30,0.23,7,0.72,0.33,7,0.51,62.6814994894
30,0.23,7,0.72,0.35,7,0.49,59.8522604579
30,0.23,7,0.72,0.35,7,0.49,51.8411251391
30,0.23,7,0.72,0.35,7,0.49,53.1727598008
30,0.23,7,0.72,0.35,7,0.49,50.552714843
30,0.23,7,0.72,0.35,7,0.49,58.9885351062
30,0.23,7,0.72,0.35,7,0.51,55.0824122654
30,0.23,7,0.72,0.35,7,0.51,52.4381972665
30,0.23,7,0.72,0.35,7,0.51,53.9009184622
30,0.23,7,0.72,0.35,7,0.51,55.3179269945
30,0.23,7,0.72,0.35,7,0.51,61.154806137
30,0.23,7,0.74,0.33,7,0.49,61.0771412659
30,0.23,7,0.74,0.33,7,0.49,60.0429724611
30,0.23,7,0.74,0.33,7,0.49,55.901210559
30,0.23,7,0.74,0.33,7,0.49,50.6324064259
30,0.23,7,0.74,0.33,7,0.49,56.9240974035
30,0.23,7,0.74,0.33,7,0.51,55.2940545668
30,0.23,7,0.74,0.33,7,0.51,56.6120719011
30,0.23,7,0.74,0.33,7,0.51,57.8130113689
30,0.23,7,0.74,0.33,7,0.51,52.8265278719
30,0.23,7,0.74,0.33,7,0.51,57.9266194776
30,0.23,7,0.74,0.35,7,0.49,57.3487297049
30,0.23,7,0.74,0.35,7,0.49,56.0028180387
30,0.23,7,0.74,0.35,7,0.49,52.4420845599
30,0.23,7,0.74,0.35,7,0.49,50.5328376827
30,0.23,7,0.74,0.35,7,0.49,57.0580260074
30,0.23,7,0.74,0.35,7,0.51,52.8842873453
30,0.23,7,0.74,0.35,7,0.51,56.3118570123
30,0.23,7,0.74,0.35,7,0.51,55.9392337912
30,0.23,7,0.74,0.35,7,0.51,54.617160008
30,0.23,7,0.74,0.35,7,0.51,62.4578322546
30,0.25,7,0.72,0.33,7,0.49,48.8965645212
30,0.25,7,0.72,0.33,7,0.49,58.4551980306
30,0.25,7,0.72,0.33,7,0.49,55.2633269671
30,0.25,7,0.72,0.33,7,0.49,57.7080563398
30,0.25,7,0.72,0.33,7,0.49,57.0621152331
30,0.25,7,0.72,0.33,7,0.51,61.9737558053
30,0.25,7,0.72,0.33,7,0.51,56.045056344
30,0.25,7,0.72,0.33,7,0.51,58.6645812462
30,0.25,7,0.72,0.33,7,0.51,62.1142095914
30,0.25,7,0.72,0.33,7,0.51,57.4498262793
30,0.25,7,0.72,0.35,7,0.49,55.1845992362
30,0.25,7,0.72,0.35,7,0.49,57.9698274439
30,0.25,7,0.72,0.35,7,0.49,56.6906576939
30,0.25,7,0.72,0.35,7,0.49,57.131327544
30,0.25,7,0.72,0.35,7,0.49,58.1626572784
30,0.25,7,0.72,0.35,7,0.51,55.6189802139
30,0.25,7,0.72,0.35,7,0.51,60.8025831918
30,0.25,7,0.72,0.35,7,0.51,60.3649554
30,0.25,7,0.72,0.35,7,0.51,55.3603567532
30,0.25,7,0.72,0.35,7,0.51,58.0205279942
30,0.25,7,0.74,0.33,7,0.49,52.2401197076
30,0.25,7,0.74,0.33,7,0.49,55.4527024547
30,0.25,7,0.74,0.33,7,0.49,52.5108976449
30,0.25,7,0.74,0.33,7,0.49,51.9600722796
30,0.25,7,0.74,0.33,7,0.49,53.6057103706
30,0.25,7,0.74,0.33,7,0.51,58.9937670615
30,0.25,7,0.74,0.33,7,0.51,47.1496517712
30,0.25,7,0.74,0.33,7,0.51,54.3578619601
30,0.25,7,0.74,0.33,7,0.51,58.4952065873
30,0.25,7,0.74,0.33,7,0.51,53.4757588554
30,0.25,7,0.74,0.35,7,0.49,61.3602432692
30,0.25,7,0.74,0.35,7,0.49,55.8636271226
30,0.25,7,0.74,0.35,7,0.49,57.2047894915
30,0.25,7,0.74,0.35,7,0.49,51.1697064805
30,0.25,7,0.74,0.35,7,0.49,54.9423982704
30,0.25,7,0.74,0.35,7,0.51,54.3945448434
30,0.25,7,0.74,0.35,7,0.51,56.2806128498
30,0.25,7,0.74,0.35,7,0.51,56.0865941934
30,0.25,7,0.74,0.35,7,0.51,58.6238429823
30,0.25,7,0.74,0.35,7,0.51,50.2594481376
