date	time	wind_gen_forecast	wind_gen_actual
10/11/2010	0:10	1863	2024
10/11/2010	0:15	1863	2027
10/11/2010	0:20	1863	1998
10/11/2010	0:25	1863	1980
10/11/2010	0:30	1963	2002
10/11/2010	0:35	1963	1981
10/11/2010	0:40	1963	1983
10/11/2010	0:45	1963	1960
10/11/2010	0:50	1963	1985
10/11/2010	0:55	1965	2013
10/11/2010	1:00	1977	2034
10/11/2010	1:05	1989	2071
10/11/2010	1:10	2004	2087
10/11/2010	1:15	2004	2073
10/11/2010	1:20	2004	2056
10/11/2010	1:25	2004	2042
10/11/2010	1:30	2004	2027
10/11/2010	1:35	2004	2012
10/11/2010	1:40	2004	1981
10/11/2010	1:45	2004	1942
10/11/2010	1:50	2004	1917
10/11/2010	1:55	1953	1907
10/11/2010	2:00	1910	1934
10/11/2010	2:05	1869	1954
10/11/2010	2:10	1835	1990
10/11/2010	2:15	1835	2027
10/11/2010	2:20	1835	2052
10/11/2010	2:25	1835	2060
10/11/2010	2:30	1835	2048
10/11/2010	2:35	1835	2029
10/11/2010	2:40	1835	2016
10/11/2010	2:45	1835	1986
10/11/2010	2:50	1835	1977
10/11/2010	2:55	1809	1951
10/11/2010	3:00	1790	1946
10/11/2010	3:05	1772	1926
10/11/2010	3:10	1762	1929
10/11/2010	3:15	1762	1917
10/11/2010	3:20	1762	1935
10/11/2010	3:25	1762	1961
10/11/2010	3:30	1762	1987
10/11/2010	3:35	1762	1995
10/11/2010	3:40	1762	1973
10/11/2010	3:45	1762	1954
10/11/2010	3:50	1762	1957
10/11/2010	3:55	1771	1993
10/11/2010	4:00	1789	2000
10/11/2010	4:05	1807	2012
10/11/2010	4:10	1835	2005
10/11/2010	4:15	1835	2019
10/11/2010	4:20	1835	2035
10/11/2010	4:25	1835	2030
10/11/2010	4:30	1835	2017
10/11/2010	4:35	1835	1996
10/11/2010	4:40	1835	1978
10/11/2010	4:45	1835	1964
10/11/2010	4:50	1835	1929
10/11/2010	4:55	1817	1904
10/11/2010	5:00	1811	1877
10/11/2010	5:05	1801	1849
10/11/2010	5:10	1805	1840
10/11/2010	5:15	1805	1810
10/11/2010	5:20	1805	1781
10/11/2010	5:25	1805	1758
10/11/2010	5:30	1805	1730
10/11/2010	5:35	1805	1702
10/11/2010	5:40	1805	1688
10/11/2010	5:45	1805	1657
10/11/2010	5:50	1805	1645
10/11/2010	5:55	1743	1640
10/11/2010	6:00	1695	1616
10/11/2010	6:05	1649	1610
10/11/2010	6:10	1612	1612
10/11/2010	6:15	1612	1608
10/11/2010	6:20	1612	1623
10/11/2010	6:25	1612	1635
10/11/2010	6:30	1612	1665
10/11/2010	6:35	1612	1673
10/11/2010	6:40	1612	1693
10/11/2010	6:45	1612	1703
10/11/2010	6:50	1612	1696
10/11/2010	6:55	1537	1680
10/11/2010	7:00	1472	1588
10/11/2010	7:05	1410	1576
10/11/2010	7:10	1362	1582
10/11/2010	7:15	1242	1576
10/11/2010	7:20	1242	1555
10/11/2010	7:25	1242	1515
10/11/2010	7:30	1342	1494
10/11/2010	7:35	1342	1463
10/11/2010	7:40	1342	1437
10/11/2010	7:45	1342	1410
10/11/2010	7:50	1342	1395
10/11/2010	7:55	1302	1386
10/11/2010	8:00	1269	1365
10/11/2010	8:05	1239	1345
10/11/2010	8:10	1216	1347
10/11/2010	8:15	1216	1308
10/11/2010	8:20	1216	1303
10/11/2010	8:25	1216	1291
10/11/2010	8:30	1216	1264
10/11/2010	8:35	1216	1244
10/11/2010	8:40	1216	1212
10/11/2010	8:45	1216	1184
10/11/2010	8:50	1216	1162
10/11/2010	8:55	1166	1129
10/11/2010	9:00	1126	1080
10/11/2010	9:05	1086	1047
10/11/2010	9:10	1056	1024
10/11/2010	9:15	1056	1022
10/11/2010	9:20	1056	1014
10/11/2010	9:25	1056	1009
10/11/2010	9:30	1056	1025
10/11/2010	9:35	1056	1023
10/11/2010	9:40	1056	1018
10/11/2010	9:45	1056	1002
10/11/2010	9:50	1056	994
10/11/2010	9:55	1003	1005
10/11/2010	10:00	959	1004
10/11/2010	10:05	918	1012
10/11/2010	10:10	889	939
10/11/2010	10:15	889	942
10/11/2010	10:20	889	971
10/11/2010	10:25	889	974
10/11/2010	10:30	889	993
10/11/2010	10:35	889	1004
10/11/2010	10:40	889	1011
10/11/2010	10:45	889	1030
10/11/2010	10:50	889	989
10/11/2010	10:55	843	925
10/11/2010	11:00	804	885
10/11/2010	11:05	768	847
10/11/2010	11:10	739	796
10/11/2010	11:15	739	774
10/11/2010	11:20	739	718
10/11/2010	11:25	739	751
10/11/2010	11:30	739	765
10/11/2010	11:35	739	791
10/11/2010	11:40	739	769
10/11/2010	11:45	739	779
10/11/2010	11:50	739	771
10/11/2010	11:55	729	781
10/11/2010	12:00	727	772
10/11/2010	12:05	725	777
10/11/2010	12:10	734	790
10/11/2010	12:15	734	812
10/11/2010	12:20	734	837
10/11/2010	12:25	734	845
10/11/2010	12:30	754	849
10/11/2010	12:35	754	801
10/11/2010	12:40	754	789
10/11/2010	12:45	754	723
10/11/2010	12:50	754	712
10/11/2010	12:55	714	691
10/11/2010	13:00	687	729
10/11/2010	13:05	660	722
10/11/2010	13:10	642	708
10/11/2010	13:15	642	718
10/11/2010	13:20	642	715
10/11/2010	13:25	642	685
10/11/2010	13:30	642	661
10/11/2010	13:35	642	640
10/11/2010	13:40	642	616
10/11/2010	13:45	642	616
10/11/2010	13:50	642	599
10/11/2010	13:55	619	622
10/11/2010	14:00	605	606
10/11/2010	14:05	589	576
10/11/2010	14:10	584	573
10/11/2010	14:15	584	530
10/11/2010	14:20	584	491
10/11/2010	14:25	584	494
10/11/2010	14:30	584	489
10/11/2010	14:35	584	506
10/11/2010	14:40	584	484
10/11/2010	14:45	584	469
10/11/2010	14:50	584	457
10/11/2010	14:55	549	439
10/11/2010	15:00	527	426
10/11/2010	15:05	503	418
10/11/2010	15:10	488	440
10/11/2010	15:15	488	435
10/11/2010	15:20	488	437
10/11/2010	15:25	488	430
10/11/2010	15:30	488	432
10/11/2010	15:35	488	425
10/11/2010	15:40	488	402
10/11/2010	15:45	488	371
10/11/2010	15:50	488	334
10/11/2010	15:55	453	300
10/11/2010	16:00	428	266
10/11/2010	16:05	405	248
10/11/2010	16:10	392	222
10/11/2010	16:15	392	216
10/11/2010	16:20	392	215
10/11/2010	16:25	392	226
10/11/2010	16:30	392	216
10/11/2010	16:35	392	214
10/11/2010	16:40	392	208
10/11/2010	16:45	392	208
10/11/2010	16:50	392	197
10/11/2010	16:55	365	207
10/11/2010	17:00	346	200
10/11/2010	17:05	330	200
10/11/2010	17:10	322	213
10/11/2010	17:15	322	215
10/11/2010	17:20	322	222
10/11/2010	17:25	322	236
10/11/2010	17:30	322	238
10/11/2010	17:35	322	243
10/11/2010	17:40	322	252
10/11/2010	17:45	322	257
10/11/2010	17:50	322	274
10/11/2010	17:55	293	282
10/11/2010	18:00	269	293
10/11/2010	18:05	246	298
10/11/2010	18:10	236	312
10/11/2010	18:15	236	317
10/11/2010	18:20	236	307
10/11/2010	18:25	236	309
10/11/2010	18:30	236	300
10/11/2010	18:35	236	296
10/11/2010	18:40	236	274
10/11/2010	18:45	236	253
10/11/2010	18:50	236	241
10/11/2010	18:55	246	217
10/11/2010	19:00	264	213
10/11/2010	19:05	280	209
10/11/2010	19:10	306	201
10/11/2010	19:15	306	196
10/11/2010	19:20	306	189
10/11/2010	19:25	306	175
10/11/2010	19:30	306	168
10/11/2010	19:35	306	168
10/11/2010	19:40	306	158
10/11/2010	19:45	306	149
10/11/2010	19:50	306	142
10/11/2010	19:55	272	133
10/11/2010	20:00	249	126
10/11/2010	20:05	229	119
10/11/2010	20:10	216	118
10/11/2010	20:15	216	123
10/11/2010	20:20	216	120
10/11/2010	20:25	216	116
10/11/2010	20:30	216	114
10/11/2010	20:35	216	102
10/11/2010	20:40	216	96
10/11/2010	20:45	216	92
10/11/2010	20:50	216	89
10/11/2010	20:55	196	94
10/11/2010	21:00	186	98
10/11/2010	21:05	179	98
10/11/2010	21:10	176	77
10/11/2010	21:15	176	54
10/11/2010	21:20	176	45
10/11/2010	21:25	176	42
10/11/2010	21:30	176	56
10/11/2010	21:35	176	78
10/11/2010	21:40	176	81
10/11/2010	21:45	176	71
10/11/2010	21:50	176	65
10/11/2010	21:55	147	56
10/11/2010	22:00	126	57
10/11/2010	22:05	107	63
10/11/2010	22:10	94	77
10/11/2010	22:15	94	81
10/11/2010	22:20	94	76
10/11/2010	22:25	94	77
10/11/2010	22:30	94	68
10/11/2010	22:35	94	63
10/11/2010	22:40	94	60
10/11/2010	22:45	94	59
10/11/2010	22:50	94	54
10/11/2010	22:55	90	52
10/11/2010	23:00	91	47
10/11/2010	23:05	92	43
10/11/2010	23:10	94	34
10/11/2010	23:15	94	35
10/11/2010	23:20	94	25
10/11/2010	23:25	94	21
10/11/2010	23:30	94	23
10/11/2010	23:35	94	24
10/11/2010	23:40	94	22
10/11/2010	23:45	94	22
10/11/2010	23:50	94	22
10/11/2010	23:55	83	23
10/12/2010	0:00	75	25
10/12/2010	0:05	68	24
10/12/2010	0:10	64	25
10/12/2010	0:15	64	23
10/12/2010	0:20	64	24
10/12/2010	0:25	64	23
10/12/2010	0:30	64	20
10/12/2010	0:35	64	21
10/12/2010	0:40	64	19
10/12/2010	0:45	64	18
10/12/2010	0:50	64	16
10/12/2010	0:55	51	13
10/12/2010	1:00	42	13
10/12/2010	1:05	34	14
10/12/2010	1:10	30	13
10/12/2010	1:15	30	12
10/12/2010	1:20	30	9
10/12/2010	1:25	30	8
10/12/2010	1:30	30	9
10/12/2010	1:35	30	9
10/12/2010	1:40	30	7
10/12/2010	1:45	30	5
10/12/2010	1:50	30	3
10/12/2010	1:55	25	1
10/12/2010	2:00	24	1
10/12/2010	2:05	22	1
10/12/2010	2:10	21	0
10/12/2010	2:15	21	0
10/12/2010	2:20	21	0
10/12/2010	2:25	21	0
10/12/2010	2:30	21	0
10/12/2010	2:35	21	0
10/12/2010	2:40	21	0
10/12/2010	2:45	21	0
10/12/2010	2:50	21	0
10/12/2010	2:55	19	0
10/12/2010	3:00	17	0
10/12/2010	3:05	16	0
10/12/2010	3:10	15	0
10/12/2010	3:15	15	0
10/12/2010	3:20	15	0
10/12/2010	3:25	15	0
10/12/2010	3:30	15	0
10/12/2010	3:35	15	0
10/12/2010	3:40	15	0
10/12/2010	3:45	15	0
10/12/2010	3:50	15	0
10/12/2010	3:55	13	0
10/12/2010	4:00	12	0
10/12/2010	4:05	11	0
10/12/2010	4:10	11	0
10/12/2010	4:15	11	0
10/12/2010	4:20	11	0
10/12/2010	4:25	11	0
10/12/2010	4:30	11	0
10/12/2010	4:35	11	1
10/12/2010	4:40	11	3
10/12/2010	4:45	11	4
10/12/2010	4:50	11	5
10/12/2010	4:55	11	6
10/12/2010	5:00	11	6
10/12/2010	5:05	11	6
10/12/2010	5:10	11	6
10/12/2010	5:15	11	5
10/12/2010	5:20	11	3
10/12/2010	5:25	11	3
10/12/2010	5:30	11	4
10/12/2010	5:35	11	4
10/12/2010	5:40	11	4
10/12/2010	5:45	11	4
10/12/2010	5:50	11	4
10/12/2010	5:55	10	4
10/12/2010	6:00	9	7
10/12/2010	6:05	8	10
10/12/2010	6:10	8	9
10/12/2010	6:15	8	6
10/12/2010	6:20	8	5
10/12/2010	6:25	8	4
10/12/2010	6:30	8	3
10/12/2010	6:35	8	2
10/12/2010	6:40	8	3
10/12/2010	6:45	8	2
10/12/2010	6:50	8	3
10/12/2010	6:55	11	4
10/12/2010	7:00	16	4
10/12/2010	7:05	21	3
10/12/2010	7:10	27	5
10/12/2010	7:15	27	5
10/12/2010	7:20	27	5
10/12/2010	7:25	27	5
10/12/2010	7:30	27	6
10/12/2010	7:35	27	7
10/12/2010	7:40	27	6
10/12/2010	7:45	27	5
10/12/2010	7:50	27	3
10/12/2010	7:55	27	2
10/12/2010	8:00	28	3
10/12/2010	8:05	29	3
10/12/2010	8:10	33	4
10/12/2010	8:15	33	6
10/12/2010	8:20	33	7
10/12/2010	8:25	33	9
10/12/2010	8:30	33	9
10/12/2010	8:35	33	7
10/12/2010	8:40	33	5
10/12/2010	8:45	33	3
10/12/2010	8:50	33	2
10/12/2010	8:55	32	1
10/12/2010	9:00	33	1
10/12/2010	9:05	34	1
10/12/2010	9:10	36	0
10/12/2010	9:15	36	0
10/12/2010	9:20	36	0
10/12/2010	9:25	36	0
10/12/2010	9:30	36	0
10/12/2010	9:35	36	0
10/12/2010	9:40	36	0
10/12/2010	9:45	36	0
10/12/2010	9:50	36	0
10/12/2010	9:55	34	0
10/12/2010	10:00	34	0
10/12/2010	10:05	34	0
10/12/2010	10:10	34	0
10/12/2010	10:15	34	0
10/12/2010	10:20	34	0
10/12/2010	10:25	34	0
10/12/2010	10:30	34	0
10/12/2010	10:35	34	0
10/12/2010	10:40	34	0
10/12/2010	10:45	34	1
10/12/2010	10:50	34	1
10/12/2010	10:55	28	1
10/12/2010	11:00	27	1
10/12/2010	11:05	26	2
10/12/2010	11:10	25	1
10/12/2010	11:15	25	1
10/12/2010	11:20	25	1
10/12/2010	11:25	25	1
10/12/2010	11:30	25	2
10/12/2010	11:35	25	0
10/12/2010	11:40	25	1
10/12/2010	11:45	25	1
10/12/2010	11:50	25	1
10/12/2010	11:55	25	2
10/12/2010	12:00	25	2
10/12/2010	12:05	25	3
10/12/2010	12:10	26	3
10/12/2010	12:15	26	5
10/12/2010	12:20	26	8
10/12/2010	12:25	26	10
10/12/2010	12:30	26	12
10/12/2010	12:35	26	15
10/12/2010	12:40	26	15
10/12/2010	12:45	26	14
10/12/2010	12:50	26	16
10/12/2010	12:55	27	17
10/12/2010	13:00	30	21
10/12/2010	13:05	32	24
10/12/2010	13:10	35	29
10/12/2010	13:15	35	33
10/12/2010	13:20	35	34
10/12/2010	13:25	35	34
10/12/2010	13:30	35	36
10/12/2010	13:35	35	38
10/12/2010	13:40	35	42
10/12/2010	13:45	35	46
10/12/2010	13:50	35	47
10/12/2010	13:55	37	50
10/12/2010	14:00	43	50
10/12/2010	14:05	46	54
10/12/2010	14:10	55	63
10/12/2010	14:15	55	65
10/12/2010	14:20	55	68
10/12/2010	14:25	55	64
10/12/2010	14:30	55	69
10/12/2010	14:35	55	69
10/12/2010	14:40	55	68
10/12/2010	14:45	55	71
10/12/2010	14:50	55	78
10/12/2010	14:55	57	83
10/12/2010	15:00	61	82
10/12/2010	15:05	65	84
10/12/2010	15:10	73	83
10/12/2010	15:15	73	86
10/12/2010	15:20	73	85
10/12/2010	15:25	73	88
10/12/2010	15:30	73	87
10/12/2010	15:35	73	95
10/12/2010	15:40	73	92
10/12/2010	15:45	73	92
10/12/2010	15:50	73	92
10/12/2010	15:55	74	103
10/12/2010	16:00	79	109
10/12/2010	16:05	83	107
10/12/2010	16:10	92	108
10/12/2010	16:15	92	102
10/12/2010	16:20	92	96
10/12/2010	16:25	92	101
10/12/2010	16:30	92	111
10/12/2010	16:35	92	119
10/12/2010	16:40	92	133
10/12/2010	16:45	92	147
10/12/2010	16:50	92	157
10/12/2010	16:55	90	174
10/12/2010	17:00	93	182
10/12/2010	17:05	94	191
10/12/2010	17:10	99	201
10/12/2010	17:15	99	207
10/12/2010	17:20	99	211
10/12/2010	17:25	99	219
10/12/2010	17:30	99	223
10/12/2010	17:35	99	226
10/12/2010	17:40	99	229
10/12/2010	17:45	99	234
10/12/2010	17:50	99	231
10/12/2010	17:55	113	224
10/12/2010	18:00	134	225
10/12/2010	18:05	152	226
10/12/2010	18:10	177	231
10/12/2010	18:15	178	232
10/12/2010	18:20	178	230
10/12/2010	18:25	178	224
10/12/2010	18:30	178	214
10/12/2010	18:35	178	207
10/12/2010	18:40	178	208
10/12/2010	18:45	178	207
10/12/2010	18:50	178	211
10/12/2010	18:55	181	226
10/12/2010	19:00	189	250
10/12/2010	19:05	198	266
10/12/2010	19:10	213	264
10/12/2010	19:15	213	249
10/12/2010	19:20	213	240
10/12/2010	19:25	213	238
10/12/2010	19:30	213	226
10/12/2010	19:35	213	216
10/12/2010	19:40	213	202
10/12/2010	19:45	213	181
10/12/2010	19:50	213	160
10/12/2010	19:55	195	149
10/12/2010	20:00	184	137
10/12/2010	20:05	175	134
10/12/2010	20:10	173	122
10/12/2010	20:15	173	111
10/12/2010	20:20	173	105
10/12/2010	20:25	173	98
10/12/2010	20:30	173	91
10/12/2010	20:35	173	87
10/12/2010	20:40	173	82
10/12/2010	20:45	173	82
10/12/2010	20:50	173	83
10/12/2010	20:55	160	87
10/12/2010	21:00	150	88
10/12/2010	21:05	143	92
10/12/2010	21:10	142	90
10/12/2010	21:15	142	86
10/12/2010	21:20	142	81
10/12/2010	21:25	142	80
10/12/2010	21:30	142	75
10/12/2010	21:35	142	66
10/12/2010	21:40	142	62
10/12/2010	21:45	142	52
10/12/2010	21:50	142	45
10/12/2010	21:55	127	46
10/12/2010	22:00	118	51
10/12/2010	22:05	111	56
10/12/2010	22:10	108	55
10/12/2010	22:15	108	57
10/12/2010	22:20	108	51
10/12/2010	22:25	108	43
10/12/2010	22:30	108	38
10/12/2010	22:35	108	32
10/12/2010	22:40	108	31
10/12/2010	22:45	108	33
10/12/2010	22:50	108	33
10/12/2010	22:55	94	30
10/12/2010	23:00	82	26
10/12/2010	23:05	71	22
10/12/2010	23:10	64	18
10/12/2010	23:15	64	15
10/12/2010	23:20	64	13
10/12/2010	23:25	64	11
10/12/2010	23:30	64	10
10/12/2010	23:35	64	12
10/12/2010	23:40	64	12
10/12/2010	23:45	64	11
10/12/2010	23:50	64	10
10/12/2010	23:55	51	9
10/13/2010	0:00	42	10
10/13/2010	0:05	35	8
10/13/2010	0:10	30	9
10/13/2010	0:15	30	9
10/13/2010	0:20	30	9
10/13/2010	0:25	30	10
10/13/2010	0:30	30	10
10/13/2010	0:35	30	12
10/13/2010	0:40	30	13
10/13/2010	0:45	30	16
10/13/2010	0:50	30	18
10/13/2010	0:55	24	19
10/13/2010	1:00	21	20
10/13/2010	1:05	18	20
10/13/2010	1:10	17	22
10/13/2010	1:15	17	24
10/13/2010	1:20	17	26
10/13/2010	1:25	17	27
10/13/2010	1:30	17	28
10/13/2010	1:35	17	27
10/13/2010	1:40	17	26
10/13/2010	1:45	17	27
10/13/2010	1:50	17	30
10/13/2010	1:55	17	32
10/13/2010	2:00	19	36
10/13/2010	2:05	20	36
10/13/2010	2:10	22	34
10/13/2010	2:15	22	30
10/13/2010	2:20	22	27
10/13/2010	2:25	22	24
10/13/2010	2:30	22	24
10/13/2010	2:35	22	24
10/13/2010	2:40	22	25
10/13/2010	2:45	22	25
10/13/2010	2:50	22	23
10/13/2010	2:55	22	21
10/13/2010	3:00	23	19
10/13/2010	3:05	23	19
10/13/2010	3:10	26	18
10/13/2010	3:15	26	16
10/13/2010	3:20	26	17
10/13/2010	3:25	26	18
10/13/2010	3:30	26	19
10/13/2010	3:35	26	23
10/13/2010	3:40	26	25
10/13/2010	3:45	26	25
10/13/2010	3:50	26	25
10/13/2010	3:55	28	24
10/13/2010	4:00	32	24
10/13/2010	4:05	37	24
10/13/2010	4:10	43	24
10/13/2010	4:15	43	26
10/13/2010	4:20	43	27
10/13/2010	4:25	43	27
10/13/2010	4:30	43	30
10/13/2010	4:35	43	29
10/13/2010	4:40	43	29
10/13/2010	4:45	43	28
10/13/2010	4:50	43	29
10/13/2010	4:55	40	29
10/13/2010	5:00	39	31
10/13/2010	5:05	38	32
10/13/2010	5:10	40	34
10/13/2010	5:15	40	37
10/13/2010	5:20	40	39
10/13/2010	5:25	40	41
10/13/2010	5:30	40	44
10/13/2010	5:35	40	47
10/13/2010	5:40	40	48
10/13/2010	5:45	40	50
10/13/2010	5:50	40	50
10/13/2010	5:55	34	52
10/13/2010	6:00	33	54
10/13/2010	6:05	31	56
10/13/2010	6:10	32	54
10/13/2010	6:15	32	55
10/13/2010	6:20	32	54
10/13/2010	6:25	32	53
10/13/2010	6:30	32	54
10/13/2010	6:35	32	56
10/13/2010	6:40	32	61
10/13/2010	6:45	32	63
10/13/2010	6:50	32	66
10/13/2010	6:55	39	67
10/13/2010	7:00	49	67
10/13/2010	7:05	58	64
10/13/2010	7:10	69	67
10/13/2010	7:15	69	70
10/13/2010	7:20	69	70
10/13/2010	7:25	69	77
10/13/2010	7:30	69	80
10/13/2010	7:35	69	79
10/13/2010	7:40	69	79
10/13/2010	7:45	69	77
10/13/2010	7:50	69	78
10/13/2010	7:55	73	77
10/13/2010	8:00	78	76
10/13/2010	8:05	83	75
10/13/2010	8:10	91	78
10/13/2010	8:15	91	80
10/13/2010	8:20	91	82
10/13/2010	8:25	91	77
10/13/2010	8:30	91	72
10/13/2010	8:35	91	65
10/13/2010	8:40	91	57
10/13/2010	8:45	91	55
10/13/2010	8:50	91	51
10/13/2010	8:55	83	44
10/13/2010	9:00	80	41
10/13/2010	9:05	78	39
10/13/2010	9:10	82	38
10/13/2010	9:15	82	38
10/13/2010	9:20	82	38
10/13/2010	9:25	82	36
10/13/2010	9:30	82	41
10/13/2010	9:35	82	43
10/13/2010	9:40	82	43
10/13/2010	9:45	82	44
10/13/2010	9:50	82	44
10/13/2010	9:55	78	39
10/13/2010	10:00	74	36
10/13/2010	10:05	71	36
10/13/2010	10:10	71	36
10/13/2010	10:15	71	32
10/13/2010	10:20	71	31
10/13/2010	10:25	71	28
10/13/2010	10:30	71	25
10/13/2010	10:35	71	24
10/13/2010	10:40	71	25
10/13/2010	10:45	71	26
10/13/2010	10:50	71	33
10/13/2010	10:55	65	32
10/13/2010	11:00	62	32
10/13/2010	11:05	60	29
10/13/2010	11:10	59	31
10/13/2010	11:15	59	34
10/13/2010	11:20	59	35
10/13/2010	11:25	59	41
10/13/2010	11:30	59	40
10/13/2010	11:35	59	45
10/13/2010	11:40	59	48
10/13/2010	11:45	59	49
10/13/2010	11:50	59	52
10/13/2010	11:55	54	54
10/13/2010	12:00	51	55
10/13/2010	12:05	52	55
10/13/2010	12:10	53	55
10/13/2010	12:15	53	60
10/13/2010	12:20	53	61
10/13/2010	12:25	53	66
10/13/2010	12:30	53	68
10/13/2010	12:35	53	73
10/13/2010	12:40	53	81
10/13/2010	12:45	53	85
10/13/2010	12:50	53	91
10/13/2010	12:55	49	95
10/13/2010	13:00	49	93
10/13/2010	13:05	49	88
10/13/2010	13:10	53	87
10/13/2010	13:15	53	88
10/13/2010	13:20	53	84
10/13/2010	13:25	53	82
10/13/2010	13:30	53	77
10/13/2010	13:35	53	75
10/13/2010	13:40	53	75
10/13/2010	13:45	53	68
10/13/2010	13:50	53	69
10/13/2010	13:55	54	71
10/13/2010	14:00	60	73
10/13/2010	14:05	65	65
10/13/2010	14:10	76	66
10/13/2010	14:15	76	75
10/13/2010	14:20	76	79
10/13/2010	14:25	76	84
10/13/2010	14:30	76	82
10/13/2010	14:35	76	72
10/13/2010	14:40	76	71
10/13/2010	14:45	76	71
10/13/2010	14:50	76	66
10/13/2010	14:55	72	61
10/13/2010	15:00	74	53
10/13/2010	15:05	75	48
10/13/2010	15:10	87	43
10/13/2010	15:15	87	42
10/13/2010	15:20	87	37
10/13/2010	15:25	87	34
10/13/2010	15:30	87	35
10/13/2010	15:35	87	41
10/13/2010	15:40	87	36
10/13/2010	15:45	87	35
10/13/2010	15:50	87	39
10/13/2010	15:55	76	36
10/13/2010	16:00	72	37
10/13/2010	16:05	65	38
10/13/2010	16:10	66	40
10/13/2010	16:15	66	46
10/13/2010	16:20	66	47
10/13/2010	16:25	66	44
10/13/2010	16:30	66	38
10/13/2010	16:35	66	37
10/13/2010	16:40	66	33
10/13/2010	16:45	66	27
10/13/2010	16:50	66	22
10/13/2010	16:55	59	22
10/13/2010	17:00	59	15
10/13/2010	17:05	59	11
10/13/2010	17:10	62	9
10/13/2010	17:15	62	9
10/13/2010	17:20	62	7
10/13/2010	17:25	62	5
10/13/2010	17:30	62	4
10/13/2010	17:35	62	4
10/13/2010	17:40	62	3
10/13/2010	17:45	62	3
10/13/2010	17:50	62	3
10/13/2010	17:55	51	2
10/13/2010	18:00	43	2
10/13/2010	18:05	36	1
10/13/2010	18:10	33	1
10/13/2010	18:15	33	1
10/13/2010	18:20	33	1
10/13/2010	18:25	33	1
10/13/2010	18:30	33	1
10/13/2010	18:35	33	1
10/13/2010	18:40	33	1
10/13/2010	18:45	33	2
10/13/2010	18:50	33	2
10/13/2010	18:55	26	3
10/13/2010	19:00	20	3
10/13/2010	19:05	15	3
10/13/2010	19:10	13	2
10/13/2010	19:15	13	2
10/13/2010	19:20	13	2
10/13/2010	19:25	13	1
10/13/2010	19:30	13	0
10/13/2010	19:35	13	1
10/13/2010	19:40	13	1
10/13/2010	19:45	13	2
10/13/2010	19:50	13	3
10/13/2010	19:55	10	3
10/13/2010	20:00	9	3
10/13/2010	20:05	8	2
10/13/2010	20:10	7	1
10/13/2010	20:15	7	0
10/13/2010	20:20	7	0
10/13/2010	20:25	7	0
10/13/2010	20:30	7	1
10/13/2010	20:35	7	0
10/13/2010	20:40	7	1
10/13/2010	20:45	7	1
10/13/2010	20:50	7	1
10/13/2010	20:55	8	1
10/13/2010	21:00	9	0
10/13/2010	21:05	10	1
10/13/2010	21:10	12	1
10/13/2010	21:15	12	0
10/13/2010	21:20	12	0
10/13/2010	21:25	12	0
10/13/2010	21:30	12	0
10/13/2010	21:35	12	0
10/13/2010	21:40	12	0
10/13/2010	21:45	12	1
10/13/2010	21:50	12	1
10/13/2010	21:55	9	0
10/13/2010	22:00	8	1
10/13/2010	22:05	8	1
10/13/2010	22:10	8	1
10/13/2010	22:15	8	1
10/13/2010	22:20	8	1
10/13/2010	22:25	8	1
10/13/2010	22:30	8	1
10/13/2010	22:35	8	1
10/13/2010	22:40	8	0
10/13/2010	22:45	8	0
10/13/2010	22:50	8	0
10/13/2010	22:55	8	0
10/13/2010	23:00	8	0
10/13/2010	23:05	8	0
10/13/2010	23:10	8	0
10/13/2010	23:15	8	0
10/13/2010	23:20	8	0
10/13/2010	23:25	8	0
10/13/2010	23:30	8	0
10/13/2010	23:35	8	0
10/13/2010	23:40	8	0
10/13/2010	23:45	8	0
10/13/2010	23:50	8	0
10/13/2010	23:55	8	0
10/14/2010	0:00	8	0
10/14/2010	0:05	8	0
10/14/2010	0:10	8	0
10/14/2010	0:15	8	0
10/14/2010	0:20	8	0
10/14/2010	0:25	8	0
10/14/2010	0:30	8	0
10/14/2010	0:35	8	0
10/14/2010	0:40	8	0
10/14/2010	0:45	8	0
10/14/2010	0:50	8	0
10/14/2010	0:55	8	0
10/14/2010	1:00	8	0
10/14/2010	1:05	8	0
10/14/2010	1:10	8	0
10/14/2010	1:15	8	0
10/14/2010	1:20	8	0
10/14/2010	1:25	8	0
10/14/2010	1:30	8	0
10/14/2010	1:35	8	0
10/14/2010	1:40	8	0
10/14/2010	1:45	8	0
10/14/2010	1:50	8	0
10/14/2010	1:55	8	0
10/14/2010	2:00	8	0
10/14/2010	2:05	8	0
10/14/2010	2:10	8	0
10/14/2010	2:15	8	0
10/14/2010	2:20	8	0
10/14/2010	2:25	8	0
10/14/2010	2:30	8	0
10/14/2010	2:35	8	0
10/14/2010	2:40	8	0
10/14/2010	2:45	8	0
10/14/2010	2:50	8	0
10/14/2010	2:55	8	0
10/14/2010	3:00	8	1
10/14/2010	3:05	8	1
10/14/2010	3:10	8	2
10/14/2010	3:15	8	1
10/14/2010	3:20	8	1
10/14/2010	3:25	8	1
10/14/2010	3:30	8	2
10/14/2010	3:35	8	1
10/14/2010	3:40	8	0
10/14/2010	3:45	8	2
10/14/2010	3:50	8	4
10/14/2010	3:55	8	3
10/14/2010	4:00	8	3
10/14/2010	4:05	8	3
10/14/2010	4:10	12	4
10/14/2010	4:15	12	5
10/14/2010	4:20	12	6
