Noise,Beta,Window,T,PSNR
20,0.6,9,0.6,60.7514170128
20,0.6,9,0.6,55.2315824532
20,0.6,9,0.6,56.3530720097
20,0.6,9,0.65,56.2327561862
20,0.6,9,0.65,52.9300178708
20,0.6,9,0.65,63.0274169571
20,0.6,9,0.65,59.0330660529
20,0.6,9,0.65,53.8386694669
20,0.65,3,0.55,57.5735863678
20,0.65,3,0.55,58.2757064872
20,0.65,3,0.55,56.071304553
20,0.65,3,0.55,58.1290296126
20,0.65,3,0.55,55.104379256
20,0.65,3,0.6,56.5593762516
20,0.65,3,0.6,57.9389254281
20,0.65,3,0.6,58.6993634749
20,0.65,3,0.6,58.6511042063
20,0.65,3,0.6,52.8765313112
20,0.65,3,0.65,63.3974432473
20,0.65,3,0.65,55.4938055035
20,0.65,3,0.65,53.9247653717
20,0.65,3,0.65,59.0854457344
20,0.65,3,0.65,54.6311462382
20,0.65,5,0.55,55.2763563156
20,0.65,5,0.55,57.4008793286
20,0.65,5,0.55,57.786241928
20,0.65,5,0.55,56.1699274533
20,0.65,5,0.55,55.4274934266
20,0.65,5,0.6,58.8438484827
20,0.65,5,0.6,52.9079655634
20,0.65,5,0.6,59.7521959226
20,0.65,5,0.6,53.0475981244
20,0.65,5,0.6,57.0918823002
20,0.65,5,0.65,58.1989627054
20,0.65,5,0.65,55.944451093
20,0.65,5,0.65,58.191274544
20,0.65,5,0.65,55.8645871049
20,0.65,5,0.65,53.5788095653
20,0.65,7,0.55,56.6895897734
20,0.65,7,0.55,55.974438212
20,0.65,7,0.55,56.1617430054
20,0.65,7,0.55,60.2256284087
20,0.65,7,0.55,54.664833201
20,0.65,7,0.6,56.8998692931
20,0.65,7,0.6,59.2145926898
20,0.65,7,0.6,57.5927435362
20,0.65,7,0.6,56.4001552647
20,0.65,7,0.6,57.1052970271
20,0.65,7,0.65,55.6873861874
20,0.65,7,0.65,61.6139519893
20,0.65,7,0.65,52.9738522239
20,0.65,7,0.65,57.4180071109
20,0.65,7,0.65,57.7340646903
20,0.65,9,0.55,59.5133940124
20,0.65,9,0.55,55.2256338575
20,0.65,9,0.55,58.576795936
20,0.65,9,0.55,57.9671306248
20,0.65,9,0.55,54.8620291212
20,0.65,9,0.6,60.9375508022
20,0.65,9,0.6,59.3410533984
20,0.65,9,0.6,56.2191971265
20,0.65,9,0.6,59.8718551932
20,0.65,9,0.6,56.5962195341
20,0.65,9,0.65,58.5948607477
20,0.65,9,0.65,54.6702559435
20,0.65,9,0.65,59.9335651692
20,0.65,9,0.65,55.2870128975
20,0.65,9,0.65,53.8868801911
20,0.7,3,0.55,53.6287039619
20,0.7,3,0.55,54.7881508615
20,0.7,3,0.55,57.6844306158
20,0.7,3,0.55,60.3847654694
20,0.7,3,0.55,53.7119682186
20,0.7,3,0.6,58.3534221394
20,0.7,3,0.6,62.6453855393
20,0.7,3,0.6,59.6148782318
20,0.7,3,0.6,57.0146614771
20,0.7,3,0.6,62.1412726848
20,0.7,3,0.65,55.3339500985
20,0.7,3,0.65,55.3440411734
20,0.7,3,0.65,61.6537962666
20,0.7,3,0.65,54.0604640302
20,0.7,3,0.65,58.6217262472
20,0.7,5,0.55,56.6536665608
20,0.7,5,0.55,57.047583153
20,0.7,5,0.55,58.0998698672
20,0.7,5,0.55,55.7329800007
20,0.7,5,0.55,58.7997449082
20,0.7,5,0.6,55.4461432641
20,0.7,5,0.6,57.0757225893
20,0.7,5,0.6,55.8077308462
20,0.7,5,0.6,55.9659674871
20,0.7,5,0.6,55.1351964157
20,0.7,5,0.65,55.2802289456
20,0.7,5,0.65,57.3071460272
20,0.7,5,0.65,60.0230586517
20,0.7,5,0.65,60.1724306687
20,0.7,5,0.65,65.0277266532
20,0.7,7,0.55,55.4686445619
20,0.7,7,0.55,54.366678911
20,0.7,7,0.55,55.4091588124
20,0.7,7,0.55,56.261371335
20,0.7,7,0.55,60.8208582038
20,0.7,7,0.6,55.5515066234
20,0.7,7,0.6,58.2244568378
20,0.7,7,0.6,55.6984323888
20,0.7,7,0.6,57.6067980275
20,0.7,7,0.6,54.9271377109
20,0.7,7,0.65,55.4244933191
20,0.7,7,0.65,61.1555784219
20,0.7,7,0.65,53.8779958208
20,0.7,7,0.65,57.8986724789
20,0.7,7,0.65,56.6909892441
20,0.7,9,0.55,57.9369754188
20,0.7,9,0.55,53.0062644613
20,0.7,9,0.55,54.9088501927
20,0.7,9,0.55,55.1788887719
20,0.7,9,0.55,54.5205792021
20,0.7,9,0.6,55.8255093908
20,0.7,9,0.6,54.904935833
20,0.7,9,0.6,57.7183410508
20,0.7,9,0.6,54.6587602425
20,0.7,9,0.6,53.3662970077
20,0.7,9,0.65,59.0919863558
20,0.7,9,0.65,56.8380880656
20,0.7,9,0.65,55.5249577252
20,0.7,9,0.65,55.1756456512
20,0.7,9,0.65,56.0110600774
30,0.6,3,0.55,52.2381871787
30,0.6,3,0.55,50.8382808959
30,0.6,3,0.55,49.6907806707
30,0.6,3,0.55,48.7204535976
30,0.6,3,0.55,50.416114364
30,0.6,3,0.6,49.156555362
30,0.6,3,0.6,49.7992299452
30,0.6,3,0.6,52.8112069446
30,0.6,3,0.6,49.6498346761
30,0.6,3,0.6,52.7729235292
30,0.6,3,0.65,53.5747552121
30,0.6,3,0.65,48.9545742639
30,0.6,3,0.65,51.4168975907
30,0.6,3,0.65,50.5894867566
30,0.6,3,0.65,47.3498848178
30,0.6,5,0.55,51.3988621971
30,0.6,5,0.55,52.0210560592
30,0.6,5,0.55,51.9425721623
30,0.6,5,0.55,57.324660005
30,0.6,5,0.55,54.28839662
30,0.6,5,0.6,50.4720471438
30,0.6,5,0.6,52.4080035209
30,0.6,5,0.6,49.8397676585
30,0.6,5,0.6,53.6225074385
30,0.6,5,0.6,51.038001512
30,0.6,5,0.65,55.6563213348
30,0.6,5,0.65,53.4650254419
30,0.6,5,0.65,51.6052432276
30,0.6,5,0.65,53.4034548191
30,0.6,5,0.65,55.4774434404
30,0.6,7,0.55,55.6407111074
30,0.6,7,0.55,52.6790295094
30,0.6,7,0.55,50.205590655
30,0.6,7,0.55,49.7277057779
30,0.6,7,0.55,50.7816065661
30,0.6,7,0.6,53.71229412
30,0.6,7,0.6,52.1996958633
30,0.6,7,0.6,51.7448581261
30,0.6,7,0.6,50.4714406475
30,0.6,7,0.6,55.8716626003
30,0.6,7,0.65,51.7654458699
30,0.6,7,0.65,52.6294219907
30,0.6,7,0.65,54.1781755849
30,0.6,7,0.65,56.0012346614
30,0.6,7,0.65,52.2252403331
30,0.6,9,0.55,53.5634693207
30,0.6,9,0.55,57.9234627454
30,0.6,9,0.55,50.7694513296
30,0.6,9,0.55,51.9018920155
30,0.6,9,0.55,54.7734261091
30,0.6,9,0.6,53.0763560807
30,0.6,9,0.6,55.153009083
30,0.6,9,0.6,52.7599039556
30,0.6,9,0.6,50.2310696754
30,0.6,9,0.6,56.1514738805
30,0.6,9,0.65,51.8620939247
30,0.6,9,0.65,53.7657340163
30,0.6,9,0.65,52.1072237208
30,0.6,9,0.65,53.1320471696
30,0.6,9,0.65,49.4234402882
30,0.65,3,0.55,50.9031200133
30,0.65,3,0.55,50.777328588
30,0.65,3,0.55,50.6175155854
30,0.65,3,0.55,48.5548050667
30,0.65,3,0.55,51.812288694
30,0.65,3,0.6,48.6283173496
30,0.65,3,0.6,48.5441155709
30,0.65,3,0.6,50.9742722297
30,0.65,3,0.6,51.9981348014
30,0.65,3,0.6,49.7153466755
30,0.65,3,0.65,52.651800987
30,0.65,3,0.65,50.3777857601
30,0.65,3,0.65,50.009900552
30,0.65,3,0.65,48.4063900914
30,0.65,3,0.65,50.1662209704
30,0.65,5,0.55,61.9742319392
30,0.65,5,0.55,49.8144806852
30,0.65,5,0.55,54.028463015
30,0.65,5,0.55,52.0871552321
30,0.65,5,0.55,49.7801415568
30,0.65,5,0.6,53.0375626226
30,0.65,5,0.6,49.4315700163
30,0.65,5,0.6,52.0213503879
30,0.65,5,0.6,50.5715618643
30,0.65,5,0.6,52.7146379615
30,0.65,5,0.65,51.897830101
30,0.65,5,0.65,49.552706139
30,0.65,5,0.65,50.8817363127
30,0.65,5,0.65,49.0933367933
30,0.65,5,0.65,50.6010016859
30,0.65,7,0.55,50.8238679404
30,0.65,7,0.55,49.6469388943
30,0.65,7,0.55,51.6409854579
30,0.65,7,0.55,51.2211215143
30,0.65,7,0.55,51.5745366877
30,0.65,7,0.6,52.2656561029
30,0.65,7,0.6,52.1750057034
30,0.65,7,0.6,53.739118629
30,0.65,7,0.6,52.4553653583
30,0.65,7,0.6,54.1097748134
30,0.65,7,0.65,52.578758605
30,0.65,7,0.65,55.0154497239
30,0.65,7,0.65,56.4512791282
30,0.65,7,0.65,50.7602329759
30,0.65,7,0.65,53.3410241373
30,0.65,9,0.55,52.5044714418
30,0.65,9,0.55,51.2430167928
30,0.65,9,0.55,50.7978851024
30,0.65,9,0.55,51.3264420703
30,0.65,9,0.55,50.9725790009
30,0.65,9,0.6,52.1925001781
30,0.65,9,0.6,51.5381727348
30,0.65,9,0.6,51.8251257146
30,0.65,9,0.6,48.7854416849
30,0.65,9,0.6,54.5849188917
30,0.65,9,0.65,51.2130056232
30,0.65,9,0.65,48.6128504443
30,0.65,9,0.65,57.1562617298
30,0.65,9,0.65,52.6096041768
30,0.65,9,0.65,48.6268657467
30,0.7,3,0.55,52.058418864
30,0.7,3,0.55,49.9760994319
30,0.7,3,0.55,49.4855034069
30,0.7,3,0.55,49.1029750962
30,0.7,3,0.55,51.4433466968
30,0.7,3,0.6,49.1126152127
30,0.7,3,0.6,49.6459231194
30,0.7,3,0.6,50.3781834214
30,0.7,3,0.6,50.6277835289
30,0.7,3,0.6,49.6887514189
30,0.7,3,0.65,49.7484494202
30,0.7,3,0.65,53.0128504346
30,0.7,3,0.65,49.0978435243
30,0.7,3,0.65,47.7841220223
30,0.7,3,0.65,51.0576450017
30,0.7,5,0.55,52.4244157023
30,0.7,5,0.55,55.0111689595
30,0.7,5,0.55,51.7303055723
30,0.7,5,0.55,49.7936097212
30,0.7,5,0.55,49.4818378718
30,0.7,5,0.6,51.3995913904
30,0.7,5,0.6,50.2742784779
30,0.7,5,0.6,56.3197320151
30,0.7,5,0.6,51.4573284333
30,0.7,5,0.6,49.9694704528
30,0.7,5,0.65,53.2976181348
30,0.7,5,0.65,52.3789808873
30,0.7,5,0.65,53.3212841249
30,0.7,5,0.65,52.5461646334
30,0.7,5,0.65,51.9431138436
30,0.7,7,0.55,54.2114287059
30,0.7,7,0.55,50.434498252
30,0.7,7,0.55,55.2097736491
30,0.7,7,0.55,54.2237729316
30,0.7,7,0.55,52.5884815989
30,0.7,7,0.6,53.1730163046
30,0.7,7,0.6,53.1926734143
30,0.7,7,0.6,51.7863359739
30,0.7,7,0.6,49.9174981741
30,0.7,7,0.6,49.985148383
30,0.7,7,0.65,52.9445214241
30,0.7,7,0.65,50.512655229
30,0.7,7,0.65,50.313789333
30,0.7,7,0.65,50.5292554463
30,0.7,7,0.65,53.6873265273
30,0.7,9,0.55,54.3680842947
30,0.7,9,0.55,50.555428301
30,0.7,9,0.55,50.8518039516
30,0.7,9,0.55,51.2480398674
30,0.7,9,0.55,52.5621302763
30,0.7,9,0.6,51.3881666768
30,0.7,9,0.6,50.5030675007
30,0.7,9,0.6,49.7316615846
30,0.7,9,0.6,52.487660838
30,0.7,9,0.6,52.8014322741
30,0.7,9,0.65,52.0191675381
30,0.7,9,0.65,53.1397205237
30,0.7,9,0.65,50.2657200104
30,0.7,9,0.65,49.9509077022
30,0.7,9,0.65,51.1338104272
1,0.45,3,0.4,107.829486386
1,0.45,3,0.4,110.318960572
1,0.45,3,0.4,108.113701424
1,0.45,3,0.4,112.252870755
1,0.45,3,0.4,108.029444096
1,0.45,3,0.45,109.816482684
1,0.45,3,0.45,109.253693882
1,0.45,3,0.45,110.084619742
1,0.45,3,0.45,109.543684209
1,0.45,3,0.45,107.820139001
1,0.45,3,0.5,110.424325294
1,0.45,3,0.5,108.670664488
1,0.45,3,0.5,111.719910293
1,0.45,3,0.5,109.503096789
1,0.45,3,0.5,107.441848187
1,0.45,3,0.55,109.579978504
1,0.45,3,0.55,109.378212945
1,0.45,3,0.55,109.752509875
1,0.45,3,0.55,109.215402421
1,0.45,3,0.55,110.294034519
1,0.45,3,0.6,109.199937086
1,0.45,3,0.6,110.757640766
1,0.45,3,0.6,110.38476199
1,0.45,3,0.6,110.256547647
1,0.45,3,0.6,109.364326043
1,0.45,5,0.4,111.287582165
1,0.45,5,0.4,109.122456748
1,0.45,5,0.4,108.751294211
1,0.45,5,0.4,108.994898438
1,0.45,5,0.4,110.133439663
1,0.45,5,0.45,111.650594773
1,0.45,5,0.45,110.400979827
1,0.45,5,0.45,111.251586005
1,0.45,5,0.45,109.343516074
1,0.45,5,0.45,109.063309845
1,0.45,5,0.5,107.694014107
1,0.45,5,0.5,112.598360082
1,0.45,5,0.5,111.682819228
1,0.45,5,0.5,111.251673457
1,0.45,5,0.5,110.506651708
1,0.45,5,0.55,113.214704136
1,0.45,5,0.55,107.949082812
1,0.45,5,0.55,112.907127169
1,0.45,5,0.55,112.163368311
1,0.45,5,0.55,110.456416397
1,0.45,5,0.6,109.293969416
1,0.45,5,0.6,108.114943538
1,0.45,5,0.6,108.392318955
1,0.45,5,0.6,107.7804365
1,0.45,5,0.6,108.042915259
1,0.45,7,0.4,112.243731501
1,0.45,7,0.4,109.371121405
1,0.45,7,0.4,108.013151722
1,0.45,7,0.4,111.065010997
1,0.45,7,0.4,111.454531141
1,0.45,7,0.45,111.756374082
1,0.45,7,0.45,109.774527656
1,0.45,7,0.45,112.632768498
1,0.45,7,0.45,112.094536438
1,0.45,7,0.45,108.072711844
1,0.45,7,0.5,111.298436754
1,0.45,7,0.5,109.977832133
1,0.45,7,0.5,113.409803952
1,0.45,7,0.5,114.200370533
1,0.45,7,0.5,112.301690234
1,0.45,7,0.55,112.972472508
1,0.45,7,0.55,107.048407633
1,0.45,7,0.55,108.550017665
1,0.45,7,0.55,110.817235736
1,0.45,7,0.55,110.883977639
1,0.45,7,0.6,110.589915769
1,0.45,7,0.6,108.851975742
1,0.45,7,0.6,109.062424253
1,0.45,7,0.6,108.908559663
1,0.45,7,0.6,111.258543565
1,0.45,9,0.4,110.712764913
1,0.45,9,0.4,108.6560709
1,0.45,9,0.4,111.348142691
1,0.45,9,0.4,110.112837328
1,0.45,9,0.4,109.917268124
1,0.45,9,0.45,111.164222605
1,0.45,9,0.45,110.362423546
1,0.45,9,0.45,109.926453988
1,0.45,9,0.45,111.123704255
1,0.45,9,0.45,110.696999975
1,0.45,9,0.5,113.419374957
1,0.45,9,0.5,111.879396745
1,0.45,9,0.5,112.765057599
1,0.45,9,0.5,109.183137482
1,0.45,9,0.5,111.681160565
1,0.45,9,0.55,108.754843547
1,0.45,9,0.55,112.327606115
1,0.45,9,0.55,108.813389748
1,0.45,9,0.55,109.742917366
1,0.45,9,0.55,107.625364156
1,0.45,9,0.6,113.523697134
1,0.45,9,0.6,109.466719019
1,0.45,9,0.6,111.239143223
1,0.45,9,0.6,109.901176399
1,0.45,9,0.6,111.239284833
1,0.5,3,0.4,109.572134106
1,0.5,3,0.4,108.426151872
1,0.5,3,0.4,109.734470797
1,0.5,3,0.4,108.806549173
1,0.5,3,0.4,107.819952132
1,0.5,3,0.45,108.224778534
1,0.5,3,0.45,108.648289794
1,0.5,3,0.45,109.528489063
1,0.5,3,0.45,109.072652212
1,0.5,3,0.45,109.734606682
1,0.5,3,0.5,109.502142776
1,0.5,3,0.5,108.330238399
1,0.5,3,0.5,108.990755051
1,0.5,3,0.5,111.318369835
1,0.5,3,0.5,107.855663034
1,0.5,3,0.55,105.971340917
1,0.5,3,0.55,107.588121464
1,0.5,3,0.55,108.059733362
1,0.5,3,0.55,109.578212276
1,0.5,3,0.55,107.300005352
1,0.5,3,0.6,109.602731628
1,0.5,3,0.6,108.372942523
1,0.5,3,0.6,110.368762656
1,0.5,3,0.6,110.415186338
1,0.5,3,0.6,109.124541672
1,0.5,5,0.4,109.11930975
1,0.5,5,0.4,107.189023222
1,0.5,5,0.4,109.802207079
1,0.5,5,0.4,107.855628888
1,0.5,5,0.4,109.444103734
1,0.5,5,0.45,112.151432094
1,0.5,5,0.45,110.02641902
1,0.5,5,0.45,109.047661177
1,0.5,5,0.45,110.046721225
1,0.5,5,0.45,107.569030206
1,0.5,5,0.5,108.288139497
1,0.5,5,0.5,112.589435506
1,0.5,5,0.5,109.678470005
1,0.5,5,0.5,110.384491085
1,0.5,5,0.5,106.405395608
1,0.5,5,0.55,111.028547417
1,0.5,5,0.55,109.236620677
1,0.5,5,0.55,112.40883385
1,0.5,5,0.55,109.681684088
1,0.5,5,0.55,107.520674522
1,0.5,5,0.6,110.777816165
1,0.5,5,0.6,110.557586583
1,0.5,5,0.6,108.643802912
1,0.5,5,0.6,107.995795408
1,0.5,5,0.6,109.181820112
1,0.5,7,0.4,108.02816654
1,0.5,7,0.4,109.321192044
1,0.5,7,0.4,110.91134065
1,0.5,7,0.4,107.533310775
1,0.5,7,0.4,107.876522424
1,0.5,7,0.45,109.600446775
1,0.5,7,0.45,110.44949669
1,0.5,7,0.45,111.762556742
1,0.5,7,0.45,111.445627465
1,0.5,7,0.45,110.294788599
1,0.5,7,0.5,111.016826321
1,0.5,7,0.5,109.143392952
1,0.5,7,0.5,112.999858206
1,0.5,7,0.5,111.16191619
1,0.5,7,0.5,110.969101157
1,0.5,7,0.55,110.522432445
1,0.5,7,0.55,113.25865163
1,0.5,7,0.55,107.934141638
1,0.5,7,0.55,112.225391239
1,0.5,7,0.55,111.744295941
1,0.5,7,0.6,107.326509218
1,0.5,7,0.6,110.094149414
1,0.5,7,0.6,108.400244852
1,0.5,7,0.6,108.935764557
1,0.5,7,0.6,110.986415594
1,0.5,9,0.4,111.873231785
1,0.5,9,0.4,110.702707271
1,0.5,9,0.4,111.627186169
1,0.5,9,0.4,109.821054356
1,0.5,9,0.4,109.937987965
1,0.5,9,0.45,111.732135929
1,0.5,9,0.45,109.0436523
1,0.5,9,0.45,108.96454638
1,0.5,9,0.45,109.439347284
1,0.5,9,0.45,110.296972421
1,0.5,9,0.5,107.384419513
1,0.5,9,0.5,106.978099496
1,0.5,9,0.5,110.521888512
1,0.5,9,0.5,110.257279894
1,0.5,9,0.5,108.884990291
1,0.5,9,0.55,108.12192072
1,0.5,9,0.55,110.387794409
1,0.5,9,0.55,108.849415154
1,0.5,9,0.55,110.806498294
1,0.5,9,0.55,112.192515932
1,0.5,9,0.6,108.595173181
1,0.5,9,0.6,108.452827762
1,0.5,9,0.6,109.748691105
1,0.5,9,0.6,110.899290244
1,0.5,9,0.6,111.055016623
1,0.55,3,0.4,109.725843562
1,0.55,3,0.4,107.16457804
1,0.55,3,0.4,108.223066145
1,0.55,3,0.4,108.515616281
1,0.55,3,0.4,109.858267373
1,0.55,3,0.45,107.784940197
1,0.55,3,0.45,109.41443718
1,0.55,3,0.45,107.591493548
1,0.55,3,0.45,107.673944026
1,0.55,3,0.45,104.409860874
1,0.55,3,0.5,110.38620047
1,0.55,3,0.5,109.832542925
1,0.55,3,0.5,108.055349628
1,0.55,3,0.5,105.516334431
1,0.55,3,0.5,106.959547997
1,0.55,3,0.55,107.535083617
1,0.55,3,0.55,106.485051687
1,0.55,3,0.55,109.496383329
1,0.55,3,0.55,108.379332474
1,0.55,3,0.55,109.528401096
1,0.55,3,0.6,109.29933994
1,0.55,3,0.6,108.794576797
1,0.55,3,0.6,108.025061287
1,0.55,3,0.6,108.062769196
1,0.55,3,0.6,110.706288852
1,0.55,5,0.4,110.654962723
1,0.55,5,0.4,107.488837941
1,0.55,5,0.4,109.199038757
1,0.55,5,0.4,110.507886177
1,0.55,5,0.4,108.142323582
1,0.55,5,0.45,107.996844743
1,0.55,5,0.45,109.937955924
1,0.55,5,0.45,109.899790031
1,0.55,5,0.45,108.908207611
1,0.55,5,0.45,111.05960887
1,0.55,5,0.5,110.651744461
1,0.55,5,0.5,106.928837929
1,0.55,5,0.5,109.847591093
1,0.55,5,0.5,110.82019289
1,0.55,5,0.5,110.887173682
1,0.55,5,0.55,106.394466546
1,0.55,5,0.55,110.153738265
1,0.55,5,0.55,109.445525844
1,0.55,5,0.55,106.718006473
1,0.55,5,0.55,109.63774868
1,0.55,5,0.6,109.518946548
1,0.55,5,0.6,110.162633556
1,0.55,5,0.6,107.921207857
1,0.55,5,0.6,109.219756864
1,0.55,5,0.6,107.900606862
1,0.55,7,0.4,109.461979337
1,0.55,7,0.4,110.509591853
1,0.55,7,0.4,109.673732296
1,0.55,7,0.4,109.902693486
1,0.55,7,0.4,109.629438381
1,0.55,7,0.45,110.163703045
1,0.55,7,0.45,110.993106772
1,0.55,7,0.45,108.156575258
1,0.55,7,0.45,109.413364962
1,0.55,7,0.45,108.038641083
1,0.55,7,0.5,107.120890973
1,0.55,7,0.5,109.23524528
1,0.55,7,0.5,107.913384191
1,0.55,7,0.5,110.787627615
1,0.55,7,0.5,109.765759292
1,0.55,7,0.55,108.199549651
1,0.55,7,0.55,108.623046104
1,0.55,7,0.55,108.562509233
1,0.55,7,0.55,107.089322894
1,0.55,7,0.55,109.750421322
1,0.55,7,0.6,108.411593897
1,0.55,7,0.6,109.349215958
1,0.55,7,0.6,106.276310784
1,0.55,7,0.6,108.096075009
1,0.55,7,0.6,110.312238435
1,0.55,9,0.4,107.447589903
1,0.55,9,0.4,107.234240634
1,0.55,9,0.4,109.339597468
1,0.55,9,0.4,107.8328134
1,0.55,9,0.4,107.655655625
1,0.55,9,0.45,109.860102268
1,0.55,9,0.45,109.088236295
1,0.55,9,0.45,107.849205586
1,0.55,9,0.45,108.335652247
1,0.55,9,0.45,107.510729411
1,0.55,9,0.5,109.512638373
1,0.55,9,0.5,107.912015686
1,0.55,9,0.5,112.134829451
1,0.55,9,0.5,106.160923203
1,0.55,9,0.5,111.283882357
1,0.55,9,0.55,109.753987569
1,0.55,9,0.55,108.240663192
1,0.55,9,0.55,108.138184513
1,0.55,9,0.55,114.073866107
1,0.55,9,0.55,110.780818323
1,0.55,9,0.6,110.32590562
1,0.55,9,0.6,108.510493157
1,0.55,9,0.6,110.37419529
1,0.55,9,0.6,107.945771524
1,0.55,9,0.6,108.215508186
1,0.6,3,0.4,107.524917228
1,0.6,3,0.4,108.8452152
1,0.6,3,0.4,106.758068224
1,0.6,3,0.4,110.694425606
1,0.6,3,0.4,106.716793336
1,0.6,3,0.45,106.742785118
1,0.6,3,0.45,110.891726695
1,0.6,3,0.45,106.973230969
1,0.6,3,0.45,107.664414275
1,0.6,3,0.45,106.352696778
1,0.6,3,0.5,109.085956635
1,0.6,3,0.5,108.081687122
1,0.6,3,0.5,107.185868102
1,0.6,3,0.5,106.330714563
1,0.6,3,0.5,108.561732643
1,0.6,3,0.55,106.701377865
1,0.6,3,0.55,105.783107384
1,0.6,3,0.55,107.163267351
1,0.6,3,0.55,107.852892269
1,0.6,3,0.55,109.120957582
1,0.6,3,0.6,107.639406746
1,0.6,3,0.6,108.249205209
1,0.6,3,0.6,107.002799179
1,0.6,3,0.6,109.559022833
1,0.6,3,0.6,109.039922997
1,0.6,5,0.4,110.035302529
1,0.6,5,0.4,109.48854547
1,0.6,5,0.4,107.934625444
1,0.6,5,0.4,111.049939289
1,0.6,5,0.4,110.333581278
1,0.6,5,0.45,109.251083357
1,0.6,5,0.45,109.666892162
1,0.6,5,0.45,107.293650557
1,0.6,5,0.45,107.885863601
1,0.6,5,0.45,113.218735662
1,0.6,5,0.5,109.59627647
1,0.6,5,0.5,109.161565044
1,0.6,5,0.5,111.597520533
1,0.6,5,0.5,109.431065528
1,0.6,5,0.5,107.451804763
1,0.6,5,0.55,106.884990692
1,0.6,5,0.55,109.311922625
1,0.6,5,0.55,111.549308149
1,0.6,5,0.55,110.72273578
1,0.6,5,0.55,109.497348446
1,0.6,5,0.6,108.42777758
1,0.6,5,0.6,104.482041628
1,0.6,5,0.6,109.765672558
1,0.6,5,0.6,108.2108399
1,0.6,5,0.6,108.316516983
1,0.6,7,0.4,107.786220063
1,0.6,7,0.4,107.155290401
1,0.6,7,0.4,109.076943474
1,0.6,7,0.4,107.989633129
1,0.6,7,0.4,107.931465514
1,0.6,7,0.45,108.331898252
1,0.6,7,0.45,106.490231998
1,0.6,7,0.45,107.338806784
1,0.6,7,0.45,108.259552754
1,0.6,7,0.45,108.611990231
1,0.6,7,0.5,108.498645082
1,0.6,7,0.5,107.341857651
1,0.6,7,0.5,108.471068023
1,0.6,7,0.5,108.429287894
1,0.6,7,0.5,107.501742677
1,0.6,7,0.55,110.952527523
1,0.6,7,0.55,109.153243977
1,0.6,7,0.55,109.339222114
1,0.6,7,0.55,106.431546822
1,0.6,7,0.55,105.140358091
1,0.6,7,0.6,107.678230777
1,0.6,7,0.6,110.753605181
1,0.6,7,0.6,107.125033604
1,0.6,7,0.6,108.750122958
1,0.6,7,0.6,108.932517009
1,0.6,9,0.4,107.80291517
1,0.6,9,0.4,109.211274876
1,0.6,9,0.4,107.390446872
1,0.6,9,0.4,110.020943926
1,0.6,9,0.4,108.820281537
1,0.6,9,0.45,108.601873297
1,0.6,9,0.45,109.766971468
1,0.6,9,0.45,108.71561386
1,0.6,9,0.45,111.645595713
1,0.6,9,0.45,110.974375502
1,0.6,9,0.5,106.777869128
1,0.6,9,0.5,110.558946176
1,0.6,9,0.5,105.975740614
1,0.6,9,0.5,108.70103439
1,0.6,9,0.5,108.117554005
1,0.6,9,0.55,109.311899715
1,0.6,9,0.55,108.504260295
1,0.6,9,0.55,108.58898978
1,0.6,9,0.55,109.455585615
1,0.6,9,0.55,108.922893512
1,0.6,9,0.6,108.84037069
1,0.6,9,0.6,109.273065414
1,0.6,9,0.6,106.412128376
1,0.6,9,0.6,108.984392284
1,0.6,9,0.6,109.839611004
1,0.65,3,0.4,107.930145756
1,0.65,3,0.4,106.842508916
1,0.65,3,0.4,108.160205761
1,0.65,3,0.4,109.383328388
1,0.65,3,0.4,107.286893383
1,0.65,3,0.45,108.449716
1,0.65,3,0.45,108.281152847
1,0.65,3,0.45,109.77321426
1,0.65,3,0.45,108.21382965
1,0.65,3,0.45,108.093548331
1,0.65,3,0.5,107.920786131
1,0.65,3,0.5,105.701450248
1,0.65,3,0.5,106.804195265
1,0.65,3,0.5,106.429654674
1,0.65,3,0.5,103.767214747
1,0.65,3,0.55,110.003563142
1,0.65,3,0.55,108.367095627
1,0.65,3,0.55,107.77681941
1,0.65,3,0.55,108.685410597
1,0.65,3,0.55,106.741304146
1,0.65,3,0.6,108.599971524
1,0.65,3,0.6,107.445882916
1,0.65,3,0.6,107.014145282
1,0.65,3,0.6,106.697746
1,0.65,3,0.6,107.018392484
1,0.65,5,0.4,111.651099989
1,0.65,5,0.4,109.88983318
1,0.65,5,0.4,107.767545497
1,0.65,5,0.4,106.964046479
1,0.65,5,0.4,106.172710048
1,0.65,5,0.45,108.369764797
1,0.65,5,0.45,111.279394342
1,0.65,5,0.45,107.597012635
1,0.65,5,0.45,109.681915388
1,0.65,5,0.45,106.043510582
1,0.65,5,0.5,108.900582333
1,0.65,5,0.5,108.808812045
1,0.65,5,0.5,108.103353649
1,0.65,5,0.5,106.983632132
1,0.65,5,0.5,104.108577773
1,0.65,5,0.55,107.435576445
1,0.65,5,0.55,106.594637471
1,0.65,5,0.55,106.684751047
1,0.65,5,0.55,109.059964601
1,0.65,5,0.55,109.570947432
1,0.65,5,0.6,108.68145869
1,0.65,5,0.6,106.55506146
1,0.65,5,0.6,106.317171406
1,0.65,5,0.6,110.15696549
1,0.65,5,0.6,107.841903375
1,0.65,7,0.4,108.92616442
1,0.65,7,0.4,107.919528068
1,0.65,7,0.4,110.105209669
